854,702,17,17
220,843,24,28
435,677,15,22
651,187,22,17
820,163,26,10
130,920,17,3
702,367,25,12
753,670,27,29
601,466,26,14
242,689,16,13
760,646,18,23
792,816,16,21
742,101,16,29
162,734,21,17
830,669,21,23
873,725,17,27
546,723,21,12
329,840,10,26
533,75,16,29
320,369,23,23
95,830,18,22
600,61,24,27
593,375,19,27
540,845,17,20
931,342,22,23
53,341,23,22
333,885,13,18
503,146,29,29
974,508,15,28
548,124,26,18
50,804,13,11
578,166,14,29
109,133,19,20
971,642,21,19
672,857,17,10
549,858,16,20
784,968,3,21
870,520,21,21
348,935,17,29
814,137,13,29
259,803,19,13
973,665,13,23
435,492,10,12
538,397,19,13
415,96,21,26
368,589,14,18
167,468,10,22
430,256,12,26
290,196,14,17
901,926,11,13
556,22,24,20
269,532,14,27
908,843,12,16
66,510,29,21
237,73,12,22
210,189,25,23
686,370,13,20
469,834,22,29
362,469,18,15
536,701,14,16
308,11,27,13
787,452,28,23
592,938,11,24
179,20,22,16
941,103,20,29
878,819,21,22
513,301,29,18
867,708,23,24
120,654,27,27
356,303,18,15
488,182,13,22
949,193,18,18
710,815,11,15
534,836,25,18
253,56,19,15
396,119,18,18
768,617,13,26
741,857,12,17
945,148,25,12
551,582,12,25
115,245,18,20
539,863,18,21
608,660,17,16
598,818,25,28
845,155,24,20
609,817,15,14
403,886,11,23
652,77,12,29
250,610,19,23
86,950,27,17
121,264,12,18
14,274,18,15
790,654,9,11
542,493,25,24
137,330,21,12
907,849,12,12
881,166,28,13
320,846,15,28
896,853,17,18
103,931,28,14
937,262,10,26
215,867,14,20
286,600,16,15
246,370,22,10
733,778,18,13
618,808,15,23
612,714,16,17
107,475,11,23
463,381,26,16
685,206,29,26
293,79,27,28
33,563,14,17
533,112,25,23
661,718,10,11
60,57,28,20
97,603,26,21
579,842,21,18
146,673,13,19
497,948,10,16
876,833,19,29
647,391,13,26
622,113,14,25
768,631,28,10
277,110,23,26
215,810,24,29
321,467,25,28
10,145,15,27
69,158,12,27
517,691,18,29
672,648,10,22
199,317,15,22
421,633,17,25
217,689,14,19
69,176,13,22
49,349,11,11
491,198,25,16
925,952,21,28
699,249,28,20
872,688,6,11
18,645,14,27
70,243,24,11
445,291,14,11
763,677,19,23
685,31,14,22
141,16,21,12
232,345,28,19
827,283,22,13
309,391,17,20
342,26,6,14
367,300,10,21
257,100,23,19
642,248,20,26
54,219,20,24
718,520,9,7
607,299,26,27
540,180,21,10
185,402,28,13
144,703,27,15
520,915,28,16
810,896,23,20
551,31,20,11
9,736,22,14
868,313,15,19
442,653,12,10
866,443,28,13
808,75,18,19
483,651,29,29
923,841,14,16
469,725,23,11
421,623,28,19
374,288,23,28
824,174,10,24
11,202,17,22
278,116,17,28
827,944,14,29
80,801,20,15
621,861,12,26
223,430,28,20
348,819,17,16
10,495,13,27
504,262,17,10
489,944,21,12
356,139,23,20
402,28,24,12
832,587,26,15
456,445,17,10
968,893,28,24
535,732,28,26
22,457,22,23
91,489,20,28
390,807,4,6
754,301,23,14
311,14,16,16
535,435,29,24
196,9,11,20
767,816,12,12
813,204,18,17
362,580,25,14
26,510,11,15
632,725,14,28
436,892,23,27
312,14,23,10
621,561,27,28
115,819,22,29
876,226,19,21
441,564,19,24
226,349,20,15
30,374,17,27
447,704,23,28
884,784,12,13
878,457,11,18
217,225,29,25
474,441,22,20
419,836,17,25
456,460,17,26
615,715,13,17
843,872,21,12
151,153,16,16
187,635,25,15
203,412,23,23
595,810,20,19
512,703,15,24
729,71,23,22
265,39,20,20
853,726,11,17
976,220,18,14
851,600,25,10
158,956,17,22
905,843,21,18
0,325,28,20
457,403,14,22
866,90,15,22
58,496,27,21
741,583,13,10
723,971,18,23
100,341,20,21
46,596,19,13
42,524,13,28
66,258,17,20
946,283,15,23
289,736,10,18
313,343,27,18
67,405,20,26
204,817,16,16
709,882,21,29
26,526,16,10
293,184,12,27
571,307,27,17
7,276,19,15
539,757,15,21
920,966,29,10
538,756,16,19
317,922,24,22
971,743,23,26
120,366,12,14
494,513,20,10
412,758,25,22
458,421,11,21
230,25,16,25
254,788,29,13
367,741,16,20
358,540,24,24
565,167,28,27
871,660,22,28
627,123,12,18
47,548,3,7
104,487,12,22
238,47,28,16
117,633,23,24
537,705,26,19
781,966,10,27
306,539,13,25
737,74,11,15
177,814,20,22
177,639,16,28
789,821,12,15
210,849,16,28
388,709,25,12
83,659,19,27
27,97,18,11
621,83,14,26
104,832,25,22
819,937,19,11
611,892,15,11
817,22,10,25
649,579,15,11
537,162,17,26
112,28,16,25
219,348,26,15
421,834,22,16
356,929,21,11
242,519,24,11
91,849,24,21
8,639,29,23
234,327,21,25
809,656,12,10
766,82,12,29
747,529,29,28
953,321,27,20
302,526,16,16
913,636,24,17
959,966,27,16
235,562,20,24
311,88,16,25
351,273,29,25
384,196,26,10
201,504,27,20
484,514,26,26
319,869,28,24
813,212,15,28
801,216,13,10
879,761,19,27
172,420,29,27
662,563,27,15
90,514,19,24
634,815,21,27
539,844,17,28
156,46,12,25
483,424,20,11
531,688,11,10
216,733,19,19
292,68,18,18
977,816,14,15
711,187,19,18
806,460,12,27
544,405,18,16
593,577,14,19
469,890,13,28
426,112,12,15
878,66,15,28
210,25,13,23
296,234,22,28
455,715,16,21
561,724,22,28
986,48,13,17
745,305,14,24
145,772,22,12
654,748,19,14
835,427,10,14
765,963,25,20
674,313,24,16
872,852,22,24
478,264,21,25
882,222,10,11
373,180,19,27
592,936,15,16
460,201,12,14
578,22,27,24
730,395,25,15
345,63,15,13
210,723,15,22
388,139,27,13
677,299,25,19
481,724,11,21
917,180,11,25
127,917,25,11
185,834,10,29
665,688,11,18
648,103,12,20
869,798,13,17
698,364,10,9
204,5,10,19
384,791,20,25
48,566,9,15
462,478,12,13
360,750,29,22
900,97,29,16
592,627,12,27
587,585,24,17
761,680,27,15
88,667,28,19
60,552,20,15
344,323,28,21
404,220,22,22
870,497,18,12
14,648,11,17
365,501,10,13
224,176,12,25
26,287,29,23
417,628,24,14
78,648,29,15
806,692,11,14
659,560,28,16
974,644,16,28
786,640,29,28
157,11,19,16
304,11,13,18
178,632,28,16
265,865,23,18
398,128,18,22
157,918,27,18
14,439,28,21
479,211,27,14
866,653,11,19
371,887,21,24
337,25,24,20
337,46,29,24
382,748,29,15
69,564,27,22
2,484,14,14
604,852,14,17
545,130,23,19
849,133,15,19
855,534,29,11
904,11,13,15
719,412,11,29
305,246,21,23
260,614,22,14
228,629,20,29
320,842,29,13
401,149,17,24
572,656,12,10
954,187,24,25
105,515,12,24
899,946,18,26
867,661,3,5
662,708,13,22
101,957,13,12
626,61,10,10
637,364,11,25
611,804,23,11
418,638,17,13
636,193,25,12
292,685,13,18
203,832,13,24
715,883,29,28
673,702,16,27
907,173,23,14
43,558,21,27
156,575,29,26
117,746,27,11
675,374,25,27
26,650,18,10
702,693,28,21
348,50,21,13
267,894,12,22
368,205,18,13
899,935,27,15
453,419,23,29
28,467,17,17
418,499,27,18
765,961,17,27
915,177,17,29
216,869,21,10
501,296,26,28
359,554,13,18
95,680,26,27
464,562,27,17
302,246,22,12
623,124,26,15
529,298,21,23
170,744,25,14
96,670,22,23
218,696,22,21
172,921,11,25
268,272,10,26
807,363,18,11
307,19,20,13
746,204,11,15
233,15,15,22
108,680,10,26
628,577,26,14
458,568,12,20
0,712,22,21
721,363,10,26
841,909,22,16
247,794,17,26
696,377,26,27
92,957,18,12
817,418,23,22
260,243,15,23
891,416,15,19
614,394,15,21
279,361,27,20
668,571,22,29
508,834,29,27
808,413,29,19
793,958,13,27
577,706,12,21
50,771,11,29
693,234,23,21
850,820,16,20
509,729,12,26
691,793,23,10
119,146,14,17
189,690,13,14
954,683,15,20
863,876,27,15
629,730,17,22
904,720,25,26
955,294,10,19
601,415,21,12
352,210,16,23
755,923,13,15
53,324,18,26
236,275,18,11
936,60,17,29
561,518,15,29
518,719,24,14
11,219,18,15
453,198,15,15
786,828,14,20
32,517,19,17
571,314,15,27
236,208,15,13
929,955,17,13
214,636,23,22
161,906,26,25
202,742,28,11
346,26,26,21
428,883,12,22
44,545,14,15
733,447,12,11
868,310,29,11
738,573,15,18
214,580,27,28
778,212,21,25
768,681,25,26
87,138,29,29
657,118,16,20
500,174,15,24
122,370,5,6
413,747,17,22
796,449,27,15
210,394,18,11
222,703,17,22
771,632,16,23
736,764,12,20
202,690,27,24
766,250,25,12
468,433,20,25
491,416,22,24
646,78,16,12
316,909,27,27
744,923,23,28
576,415,26,18
180,901,11,25
217,412,8,20
601,941,16,13
972,160,26,12
862,697,10,26
256,581,20,29
10,735,19,11
734,926,26,17
417,694,28,14
63,842,29,21
889,451,20,24
858,865,22,10
7,459,20,14
175,564,16,15
983,620,16,18
656,67,20,29
561,438,12,27
473,531,19,11
599,66,28,10
806,694,18,20
571,352,10,19
704,183,23,10
609,278,28,17
614,44,24,24
337,849,10,18
796,749,11,12
12,225,24,27
340,872,21,10
768,368,14,20
612,456,16,12
116,19,27,12
48,202,27,23
312,156,13,28
174,395,27,29
698,793,24,17
450,745,26,25
869,160,13,15
494,118,22,28
580,272,16,11
532,85,19,23
120,894,13,18
331,501,12,29
799,22,25,17
29,940,11,21
829,156,21,19
788,645,22,9
713,296,20,22
296,836,20,25
230,91,21,23
231,811,13,23
62,509,28,18
869,111,19,10
382,807,18,20
270,254,16,16
270,583,16,17
904,834,28,22
841,684,10,29
345,203,23,29
74,915,22,22
616,58,29,11
76,796,21,18
114,840,24,13
26,361,14,23
524,949,20,14
350,568,16,27
208,850,24,25
48,251,24,20
453,431,20,19
85,955,26,16
742,770,12,20
719,304,25,22
376,276,19,28
584,837,17,29
847,110,15,21
916,639,17,10
762,496,26,23
842,884,20,18
275,96,29,22
590,574,23,26
964,898,11,23
567,642,15,14
486,316,19,25
53,231,16,18
901,84,25,20
13,139,19,16
395,621,13,28
312,128,12,11
896,945,20,27
171,599,28,24
500,248,15,23
51,890,17,23
409,528,15,22
547,544,18,25
453,372,25,13
240,392,14,26
85,135,20,28
186,373,12,24
871,113,14,4
910,118,18,10
897,58,11,28
231,544,19,12
505,253,15,22
452,75,23,23
214,212,22,11
970,625,29,15
914,63,10,13
639,27,23,27
852,223,14,17
196,401,10,16
656,647,18,14
967,687,24,17
626,259,17,21
78,502,15,13
54,500,23,13
640,372,16,14
920,804,19,23
585,498,13,27
274,93,16,21
581,259,20,25
713,800,20,12
865,659,13,10
964,171,16,11
424,232,26,29
649,719,17,12
325,324,26,15
740,161,11,27
791,470,16,14
980,791,10,17
47,430,22,24
778,495,15,28
636,961,15,22
356,883,22,14
163,147,12,16
987,651,11,27
695,362,26,22
142,943,16,10
571,216,22,25
386,171,26,22
338,22,14,29
786,343,11,15
315,314,27,26
619,546,17,14
420,311,12,14
573,130,25,29
2,516,13,11
455,899,22,22
571,913,21,11
449,674,29,29
749,629,16,21
638,374,15,11
301,121,26,26
908,594,11,21
390,681,17,10
395,634,18,14
549,715,18,11
350,473,25,26
867,734,10,24
957,653,23,20
891,785,18,12
294,347,25,25
162,975,14,18
465,683,10,20
709,376,12,19
237,341,24,23
832,823,26,28
274,128,23,12
842,924,18,16
426,38,11,19
74,491,14,20
215,649,13,10
18,189,28,11
878,724,17,11
856,614,15,13
587,787,20,29
26,331,23,29
769,611,24,28
145,772,14,29
326,931,19,16
438,818,28,21
412,38,16,20
282,239,22,26
201,623,10,24
151,930,24,21
337,179,12,29
670,51,10,21
97,102,20,22
343,194,18,19
676,568,29,13
18,210,16,17
635,270,12,27
606,39,13,14
379,276,12,25
452,297,20,12
774,538,17,12
950,692,13,18
43,186,26,27
227,494,18,14
543,706,15,16
392,577,23,23
67,419,29,14
732,171,17,20
35,508,18,18
688,223,26,26
954,803,22,19
261,651,18,28
572,645,5,4
444,659,26,24
308,89,13,15
272,488,18,27
828,415,20,18
837,896,28,26
38,744,20,19
385,688,11,17
554,319,17,18
219,693,28,12
825,903,23,23
268,2,18,12
341,59,23,16
179,434,25,23
311,589,19,12
395,878,16,15
229,181,18,12
726,646,28,27
627,576,21,16
583,580,13,15
750,777,13,21
534,682,19,23
593,950,13,23
848,602,17,26
583,356,16,28
257,280,29,11
489,268,4,16
134,165,28,21
407,439,10,25
888,955,12,21
470,198,28,27
155,185,17,19
107,390,29,17
270,85,20,29
550,138,18,19
276,108,29,10
148,312,19,25
475,146,27,26
693,358,19,26
208,698,27,17
834,594,12,4
305,33,21,20
570,727,23,24
690,706,29,12
408,20,23,15
924,943,25,24
223,199,24,28
881,425,15,22
164,450,25,19
493,438,27,14
104,105,29,18
858,826,29,23
663,699,10,21
206,95,25,23
274,662,24,23
218,298,19,26
873,225,29,13
496,147,15,26
406,710,12,11
590,486,11,17
887,893,23,19
253,529,21,18
614,707,20,25
104,899,15,16
968,492,13,26
905,744,26,13
869,497,10,10
656,454,29,13
922,866,18,15
870,304,14,20
809,88,25,24
927,542,23,25
311,839,12,12
325,121,12,17
43,600,19,28
918,59,22,19
698,806,19,29
793,553,14,12
385,510,23,10
887,708,23,25
83,501,21,17
604,939,24,16
878,886,22,14
809,252,19,16
565,723,25,17
360,934,15,29
725,42,15,21
127,748,16,19
256,597,21,27
230,52,28,12
321,150,17,10
137,936,22,26
659,386,20,17
918,359,23,21
546,904,26,11
362,291,17,28
751,626,20,22
557,9,19,28
809,449,18,26
818,356,13,14
725,871,26,24
164,620,24,17
550,2,15,16
351,292,17,25
808,240,17,16
609,880,29,18
605,588,24,23
38,732,11,11
247,377,12,28
517,525,22,18
555,715,17,13
399,842,23,27
72,51,17,3
572,278,23,28
52,843,10,14
793,548,18,18
532,180,28,23
698,394,27,25
32,565,13,21
302,478,26,24
816,676,14,23
916,619,22,17
235,346,26,18
167,600,21,29
236,183,18,21
541,225,14,29
539,981,27,15
317,121,14,25
614,899,16,23
451,681,28,14
711,551,10,14
213,195,26,25
869,323,14,21
